it	joined_post	joined_prior	joined_lik	shape_sp0	rate_sp0	shape_sp1	rate_sp1	mean_bm_sp0	mean_bm_sp1	sp1-sp0
59570	-70.4738391553	-12.8726473096	-57.6011918457	21.6860943929	0.242304625819	14.5801937502	0.11447660748	89.4992999806	127.363957328	37.8646573473
59580	-70.4941837294	-12.2893275131	-58.2048562163	18.1040002623	0.163472529425	12.4230794932	0.099319126318	110.746437496	125.082448404	14.3360109082
59590	-70.3513684148	-12.4638065433	-57.8875618715	15.0645856515	0.152540904145	17.1713880047	0.146147152548	98.7576790363	117.493825267	18.7361462305
59600	-69.7502856978	-13.3554751663	-56.3948105315	22.0094326207	0.211076971914	19.096701368	0.134136982408	104.272069194	142.367160981	38.0950917871
59610	-70.4435305198	-14.0575230547	-56.3860074651	22.0094326207	0.211076971914	26.0749430681	0.176374166281	104.272069194	147.838788513	43.5667193191
59620	-69.7511353098	-13.9427073265	-55.8084279832	22.0094326207	0.211076971914	24.9256051478	0.177554805216	104.272069194	140.382599713	36.1105305186
59630	-69.9955897934	-14.0607180862	-55.9348717072	22.0094326207	0.211076971914	26.0710279815	0.212239568149	104.272069194	122.83773572	18.5656665252
59640	-70.7604426973	-13.2616727815	-57.4987699158	19.6905252065	0.214991937247	20.4714129557	0.136393995879	91.5872728003	150.090279442	58.5030066419
59650	-69.8796937227	-13.26626392	-56.6134298027	19.6905252065	0.214991937247	20.5027028611	0.151015475515	91.5872728003	135.76557496	44.1783021597
59660	-69.8545951891	-13.163401081	-56.6911941082	19.6468937645	0.186057982075	19.5604969135	0.137158429755	105.595543633	142.612429644	37.0168860108
59670	-69.8545951891	-13.163401081	-56.6911941082	19.6468937645	0.186057982075	19.5604969135	0.137158429755	105.595543633	142.612429644	37.0168860108
59680	-70.1993915985	-12.4536176285	-57.74577397	14.9770972348	0.145044025738	17.19392214	0.116709164798	103.258973671	147.322810251	44.0638365798
59690	-70.2698125115	-12.4806716723	-57.7891408393	15.2318032904	0.160878407649	17.19392214	0.116709164798	94.6789784469	147.322810251	52.6438318037
59700	-69.9703367543	-12.3955483173	-57.574788437	15.2318032904	0.160878407649	16.3443228099	0.115074945092	94.6789784469	142.031984432	47.3530059855
59710	-70.0297723166	-12.7452377405	-57.2845345761	18.9295007292	0.206903062887	16.0961780323	0.11639186068	91.4897076199	138.292986625	46.8032790054
59720	-70.7121761388	-13.9972251451	-56.7149509937	25.9416081732	0.254905096524	21.531913695	0.140420766178	101.769672427	153.338528774	51.5688563471
59730	-71.5105298062	-14.2521919697	-57.2583378366	25.9416081732	0.254905096524	24.0694457766	0.152556930622	101.769672427	157.773532009	56.0038595821
59740	-70.246081425	-13.8413952576	-56.4046861674	25.9416081732	0.254905096524	19.9804686438	0.133566943008	101.769672427	149.591419806	47.8217473791
59750	-69.5923672955	-14.0407840274	-55.5515832681	25.9416081732	0.254905096524	21.9510344277	0.156888856742	101.769672427	139.914554058	38.1448816307
59760	-69.5511787021	-14.562418136	-54.9887605662	25.9416081732	0.254905096524	27.1238286444	0.200435725679	101.769672427	135.324321812	33.5546493851
59770	-69.9896185125	-15.1021013577	-54.8875171549	31.2949984882	0.298346998912	27.1238286444	0.200435725679	104.894631427	135.324321812	30.4296903854
59780	-69.696752479	-14.619139471	-55.077613008	26.4869030423	0.276823577795	27.1238286444	0.200435725679	95.6815284786	135.324321812	39.6427933335
59790	-69.696752479	-14.619139471	-55.077613008	26.4869030423	0.276823577795	27.1238286444	0.200435725679	95.6815284786	135.324321812	39.6427933335
59800	-76.0431323125	-14.479138336	-61.5639939764	24.1630084186	0.211478731168	28.0454316728	0.268060818021	114.257392623	104.623390616	-9.63400200707
59810	-75.5330280137	-16.5764778548	-58.9565501589	35.9488856933	0.311171058283	37.0773640862	0.323953990011	115.527728998	114.452561874	-1.07516712351
59820	-73.9911314737	-16.6078189233	-57.3833125504	36.1774461319	0.396021305036	37.0773640862	0.323953990011	91.352272395	114.452561874	23.1002894795
59830	-73.1477360568	-17.6450905476	-55.5026455093	36.1774461319	0.396021305036	47.4435212075	0.33051311144	91.352272395	143.545050303	52.1927779082
59840	-71.5993280954	-16.7104823969	-54.8888456985	36.1774461319	0.396021305036	38.1454217663	0.282531046304	91.352272395	135.013203912	43.6609315174
59850	-70.8666434338	-15.8215412557	-55.0451021781	21.7421036205	0.21757623777	43.8018507602	0.350478218652	99.928667962	124.977383555	25.0487155934
59860	-73.7558251462	-13.9309506915	-59.8248744547	14.5321409272	0.184505280771	32.2669009137	0.222556073226	78.7627371231	144.983241508	66.2205043853
59870	-72.3583457594	-14.0749522213	-58.2833935381	26.23836649	0.313234033795	21.9299676271	0.164550341933	83.7660140952	133.272087858	49.5060737625
59880	-71.1727372367	-13.575297782	-57.5974394547	21.3060063889	0.249049742144	21.9299676271	0.164550341933	85.549200756	133.272087858	47.7228871016
59890	-69.7745763851	-12.8978506394	-56.8767257457	14.6243650818	0.156219623646	21.9299676271	0.164550341933	93.6141359231	133.272087858	39.6579519346
59900	-69.5502534587	-13.2821785233	-56.2680749353	17.1737635413	0.175662671208	23.1869812542	0.181974047028	97.7655834517	127.419165715	29.6535822635
59910	-71.7840443859	-12.8597287122	-58.9243156737	18.5343423748	0.194323028212	17.602926432	0.162291567042	95.3790322503	108.464825085	13.0857928349
59920	-73.5310651614	-13.5787931237	-59.9522720377	25.6235482713	0.295761246476	17.602926432	0.162291567042	86.6359219695	108.464825085	21.8289031157
59930	-72.8487083486	-15.8216842245	-57.027024124	44.2299576966	0.390704485118	21.3359083468	0.156867997106	113.205656401	136.011861823	22.806205422
59940	-73.9649378726	-16.4820484637	-57.4828894089	44.2299576966	0.390704485118	27.9081014583	0.188317277615	113.205656401	148.197243565	34.9915871644
59950	-72.2842932987	-14.7878360739	-57.4964572248	29.0430158458	0.333921012671	26.2184718919	0.179548268639	86.9757060616	146.024643349	59.0489372869
59960	-72.7920216059	-14.5010042305	-58.2910173754	34.3734626324	0.402078762742	17.9954116689	0.135685521486	85.4893762555	132.625879842	47.1365035868
59970	-71.1213214593	-15.3440457301	-55.7772757292	42.7460421048	0.4599142859	17.9954116689	0.135685521486	92.9434971152	132.625879842	39.6823827272
59980	-70.8482152899	-15.5477978151	-55.3004174748	39.9614820065	0.376408830716	22.8732166867	0.16346690737	106.165102265	139.925670918	33.7605686533
59990	-70.6405317704	-15.1852676569	-55.4552641136	39.9614820065	0.376408830716	19.2662391624	0.145142849296	106.165102265	132.739843926	26.5747416606
60000	-73.4113518262	-16.3695212847	-57.0418305415	51.7184112781	0.462015837284	19.2662391624	0.145142849296	111.940775845	132.739843926	20.7990680809
60010	-73.5053191083	-16.7483090528	-56.7570100555	52.7019553697	0.482442796747	22.0469330586	0.148355583626	109.239801537	148.608717783	39.3689162455
60020	-70.166184555	-14.3397434531	-55.8264411018	28.4592653959	0.297660661388	22.3827563181	0.154348435973	95.6097633568	145.014467928	49.404704571
60030	-69.8426966186	-13.6172018104	-56.2254948082	28.4592653959	0.297660661388	15.1920436943	0.119644632757	95.6097633568	126.976391204	31.3666278467
60040	-70.2167083018	-14.1725468979	-56.0441614038	28.4592653959	0.297660661388	20.6932056628	0.171933539344	95.6097633568	120.355840645	24.7460772879
60050	-71.6736678426	-13.4993175323	-58.1743503104	23.3037732184	0.27452179168	19.1607024291	0.15077416359	84.8886096646	127.082133788	42.1935241233
60060	-70.4900847266	-12.4762162239	-58.0138685026	19.1461151077	0.195207946399	13.2023051961	0.115130269615	98.0806133193	114.67275496	16.5921416409
60070	-69.664981788	-12.4361059762	-57.2288758119	19.1461151077	0.195207946399	12.8210079083	0.0953250798688	98.0806133193	134.497741055	36.4171277359
60080	-70.0337473463	-13.1332598739	-56.9004874724	22.5520806732	0.236733092697	16.3048011836	0.135580069923	95.2637437218	120.259572022	24.9958283004
60090	-70.0215623436	-13.7625396038	-56.2590227397	28.7961699508	0.285441114277	16.3048011836	0.135580069923	100.883049114	120.259572022	19.3765229078
60100	-70.7532455841	-14.9615458747	-55.7916997094	40.6707922661	0.400881507311	16.3048011836	0.135580069923	101.453400879	120.259572022	18.8061711436
60110	-73.7532645435	-14.1370775638	-59.6161869797	35.529415133	0.405494117764	13.2121668533	0.120295814186	87.6200506408	109.830644921	22.2105942801
60120	-70.2676194994	-13.1274286477	-57.1401908517	28.0859266416	0.266436992087	10.7360116598	0.0825074634301	105.413014993	130.121703098	24.7086881046
60130	-70.3004692006	-13.7915128573	-56.5089563434	34.6445886828	0.348617046704	10.7360116598	0.0825074634301	99.3772077709	130.121703098	30.7444953271
60140	-71.3329575047	-15.0243492417	-56.308608263	42.563198676	0.460110690688	15.0050040769	0.111775253551	92.5064327724	134.242630638	41.736197866
60150	-72.8109152845	-16.0230023921	-56.7879128924	52.4355451548	0.574295716064	15.0050040769	0.111775253551	91.3040854877	134.242630638	42.9385451507
60160	-72.2362576504	-17.4453239797	-54.7909336707	58.2761525813	0.580599461191	23.3309772141	0.162106820636	100.372384883	143.923476647	43.5510917644
60170	-71.1348249818	-14.3264082676	-56.8084167141	27.3609382021	0.306656719871	23.3309772141	0.162106820636	89.2233446362	143.923476647	54.7001320108
60180	-72.2337209768	-13.783480427	-58.4502405499	28.0062616275	0.30478712854	17.2622013395	0.158150454233	91.8879408117	109.150501169	17.2625603568
60190	-70.6842520333	-12.9664443466	-57.7178076867	23.6399573876	0.249207515623	13.5534812335	0.118393609931	94.8605315071	114.478148284	19.6176167766
60200	-70.3110567812	-13.934912021	-56.3761447602	32.1271456931	0.300124003606	14.7077645349	0.110682258737	107.046238578	132.882764616	25.8365260379
60210	-69.7093810473	-12.9799001126	-56.7294809347	22.6375370103	0.239613602111	14.7077645349	0.110682258737	94.4751750769	132.882764616	38.4075895394
60220	-70.4268957488	-13.6472364173	-56.7796593315	28.696639426	0.264803485198	15.2991809913	0.10833655068	108.369568491	141.219015145	32.8494466536
60230	-69.8306363932	-13.0577689298	-56.7728674634	22.8128289438	0.236794472835	15.3180825562	0.106579605191	96.3402087501	143.724331956	47.3841232061
60240	-70.3045390571	-13.6732928308	-56.6312462263	30.1823993246	0.284622959917	14.0635880719	0.0989142317086	106.043445453	142.179621971	36.1361765186
60250	-69.7249784782	-12.6301223964	-57.0948560818	21.3818579449	0.219890249994	12.498769301	0.0973027485708	97.2387722763	128.452376573	31.213604297
60260	-72.3140481374	-14.6444938964	-57.669554241	24.3847630863	0.203334628119	29.524847388	0.228590141554	119.924300705	129.160633032	9.23633232689
60270	-71.1355308859	-14.0585418287	-57.0769890572	18.5694757048	0.159101333351	29.524847388	0.228590141554	116.714771106	129.160633032	12.4458619259
60280	-71.1601268075	-13.9259568795	-57.234169928	29.6917276074	0.26210688102	17.0715690358	0.13076155108	113.28099244	130.554959732	17.2739672922
60290	-71.7775627594	-14.1465227328	-57.6310400267	31.0895067335	0.282740593753	17.8338245646	0.155751715984	109.957704767	114.501624922	4.54392015486
60300	-69.6214052773	-13.9678036862	-55.6536015911	30.3953272321	0.308293558436	16.7470364565	0.123975895241	98.5921580272	135.083004837	36.4908468097
60310	-69.6214052773	-13.9678036862	-55.6536015911	30.3953272321	0.308293558436	16.7470364565	0.123975895241	98.5921580272	135.083004837	36.4908468097
60320	-70.4595044993	-13.9494281423	-56.510076357	30.3953272321	0.308293558436	16.5453175419	0.141939370356	98.5921580272	116.566090863	17.9739328353
60330	-70.7750677956	-13.8640899877	-56.9109778079	27.3146586653	0.255011382089	18.807270911	0.160555199314	107.111527499	117.138971465	10.0274439657
60340	-70.3759585759	-13.1045747815	-57.2713837944	19.7853172833	0.189200701865	18.807270911	0.160555199314	104.57317065	117.138971465	12.5658008149
60350	-69.4929955293	-13.3667030315	-56.1262924978	19.7853172833	0.189200701865	21.4302818956	0.158826714152	104.57317065	134.928698929	30.3555282784
60360	-70.2051936254	-13.9620978071	-56.2430958183	21.4820240817	0.231733189835	25.6241973409	0.179619738663	92.7015422221	142.658025959	49.9564837365
60370	-69.5761773922	-14.2834951669	-55.2926822253	26.0502351656	0.272642612048	24.2253277743	0.183342397511	95.5471889368	132.131618781	36.5844298438
60380	-70.672780072	-14.5291365535	-56.1436435185	23.2394385893	0.240572214118	29.5087382631	0.199212748708	96.6006763271	148.126756216	51.5260798891
60390	-69.9316634507	-14.4319269887	-55.4997364621	25.5159560324	0.247182184779	26.2680599673	0.184667982427	103.227326254	142.244798595	39.0174723405
60400	-69.8304624119	-15.0698385396	-54.7606238723	26.9113678574	0.275813856319	31.1645928235	0.243207139443	97.5707610073	128.14012325	30.5693622427
60410	-71.9696902871	-15.3362877583	-56.6334025288	23.1424519828	0.209956816852	37.651377251	0.255687812566	110.224818274	147.255267559	37.0304492854
60420	-72.6118185976	-14.4389899036	-58.172828694	14.827193285	0.176377406631	37.0269533887	0.255971235707	84.0651507936	144.652789938	60.5876391439
60430	-71.0944499001	-15.6244075229	-55.4700423773	28.086272429	0.256920681062	35.513923159	0.283555239933	109.31884624	125.245166223	15.9263199829
60440	-70.0747497313	-15.849852621	-54.2248971103	29.0784607199	0.28995060479	36.7491423588	0.277568806478	100.28763603	132.39651395	32.1088779195
60450	-70.7920462935	-16.7380857994	-54.0539604941	29.0784607199	0.28995060479	45.5567705239	0.352272425779	100.28763603	129.322556039	29.0349200092
60460	-70.7920462935	-16.7380857994	-54.0539604941	29.0784607199	0.28995060479	45.5567705239	0.352272425779	100.28763603	129.322556039	29.0349200092
60470	-71.3605338801	-16.5697670701	-54.7907668101	27.4320152444	0.253208786694	45.5567705239	0.352272425779	108.337532842	129.322556039	20.9850231973
60480	-70.8115146777	-16.4355610558	-54.3759536219	26.0911724494	0.251991439028	45.5567705239	0.352272425779	103.539916078	129.322556039	25.7826399611
60490	-71.0310139218	-16.8539803043	-54.1770336176	29.5826713745	0.283735399141	46.2277081752	0.342284374069	104.26147553	135.056437504	30.7949619749
60500	-71.3423844649	-17.0924660902	-54.2499183747	29.5826713745	0.283735399141	48.5755803066	0.379270101902	104.26147553	128.076481808	23.8150062786
60510	-71.3423844649	-17.0924660902	-54.2499183747	29.5826713745	0.283735399141	48.5755803066	0.379270101902	104.26147553	128.076481808	23.8150062786
60520	-70.2006075671	-15.7536553178	-54.4469522493	29.5826713745	0.283735399141	35.3010545034	0.265688180926	104.26147553	132.866484239	28.6050087092
60530	-69.8907951968	-15.030220244	-54.8605749529	22.167001473	0.228040359907	35.5344787909	0.269278096001	97.2064834577	131.962009976	34.7555265184
60540	-71.3547508278	-15.6046756431	-55.7500751847	27.8922416098	0.247354214559	35.5344787909	0.269278096001	112.762346336	131.962009976	19.1996636399
60550	-70.9970562177	-14.5385233269	-56.4585328908	27.8922416098	0.247354214559	24.9612659197	0.180967804842	112.762346336	137.932081021	25.169734685
60560	-71.0912007613	-15.0325183075	-56.0586824538	34.3501419417	0.323348722496	23.3515789628	0.196709727857	106.232496224	118.710849825	12.4783536006
60570	-71.7585476599	-15.3891777765	-56.3693698834	34.3501419417	0.323348722496	26.8834907291	0.231392652085	106.232496224	116.181263695	9.94876747093
60580	-73.9087144334	-14.6688205183	-59.2398939151	39.2820719118	0.335569223343	14.8445522424	0.122608085767	117.061009113	121.073191458	4.01218234487
60590	-72.9663625185	-15.1285566179	-57.8378059006	39.5415111314	0.431294319599	19.0897002921	0.119656716511	91.6810385264	159.537223222	67.8561846957
60600	-70.3966763578	-15.0963005275	-55.3003758302	40.6189628424	0.394850476902	17.7070519925	0.138736243966	102.871758345	127.631046411	24.7592880653
60610	-70.2790176488	-15.2724560675	-55.0065615813	38.4561090806	0.403040234962	21.597529336	0.164478303733	95.4150621817	131.309290318	35.8942281366
60620	-70.5715891399	-16.0548279475	-54.5167611924	38.4561090806	0.403040234962	29.3568429483	0.228883491519	95.4150621817	128.261076207	32.8460140257
60630	-71.1721806322	-17.1779344821	-53.9942461501	38.4561090806	0.403040234962	40.5164025534	0.300389232153	95.4150621817	134.879676821	39.4646146397
60640	-71.2194042715	-16.5005573907	-54.7188468808	38.4561090806	0.403040234962	33.8056727348	0.237348137134	95.4150621817	142.430748111	47.0156859296
60650	-71.463359357	-14.2849997184	-57.1783596387	21.8196812976	0.252845499203	28.4463932347	0.227673432343	86.2964987171	124.943841458	38.6473427404
60660	-71.2373535805	-14.2514902605	-56.98586332	21.4905901191	0.246842098617	28.4463932347	0.227673432343	87.0620945111	124.943841458	37.8817469464
